age,workclass,marital_status,race
60.06766788545632,Private-h1,Married-h1,White-h1
36.49395016982564,Private-h1,Married-h1,White-h1
57.84874348946542,government department,Married-h1,White-h1
34.652738094606384,Private-h1,Married-h1,White-h1
27.361480219813647,Private-h1,Married-h1,White-h1
38.91205462862495,government department,Married-h1,White-h1
28.364484288656413,Private-h1,Married-h1,White-h1
44.29930221678108,Private-h1,Single,White-h1
23.311707522674176,Private-h1,Single,White-h1
22.07840608268935,Private-h1,Single,White-h1
17.964127344479426,Private-h1,Single,White-h1
51.2447408812294,Private-h1,Married-h1,White-h1
56.25167212044162,Private-h1,Married-h1,White-h1
28.203756531867356,government department,Married-h1,White-h1
34.49546963272912,Private-h1,Married-h1,White-h1
44.63499627227826,Self-employed,Married-h1,White-h1
25.046578814923173,Private-h1,Single,White-h1
74.72415511484903,Self-employed,Married-h1,White-h1
13.530432080838251,Private-h1,Married-h1,White-h1
23.686937802408266,Private-h1,Single,White-h1
25.963182544867212,Private-h1,Married-h1,White-h1
26.74922826883766,Private-h1,Single,White-h1
42.90375916931284,Self-employed,Married-h1,White-h1
30.149829541938114,Private-h1,Married-h1,White-h1
62.44375858587718,Self-employed,Married-h1,White-h1
43.38761110367293,Private-h1,Single,White-h1
46.75733230221431,Private-h1,Married-h1,White-h1
23.568295406389815,Private-h1,Single,White-h1
21.446908299487756,Private-h1,Single,Non-White
64.98518155162925,government department,Married-h1,White-h1
45.03798978720595,Self-employed,Married-h1,White-h1
41.880840802338476,Private-h1,Married-h1,White-h1
50.16463814051193,Self-employed,Single,White-h1
28.867169386260542,Private-h1,Single,White-h1
44.62199722531235,Private-h1,Single,White-h1
43.873813934889384,Private-h1,Married-h1,Non-White
34.893518467677026,Private-h1,Single,White-h1
43.10332043768369,Private-h1,Married-h1,White-h1
25.235044508586277,government department,Married-h1,White-h1
19.787128166469,Private-h1,Single,White-h1
40.661566501663145,Private-h1,Married-h1,Non-White
39.41000120419275,government department,Single,Non-White
26.077940310422402,Private-h1,Single,White-h1
23.863384775870035,Private-h1,Single,White-h1
40.30808450008438,Private-h1,Single,Non-White
49.47481891158876,Self-employed,Married-h1,White-h1
21.9545522696017,Private-h1,Married-h1,White-h1
35.711082023922884,government department,Married-h1,White-h1
27.865493089954732,Private-h1,Single,White-h1
27.52695475165141,Private-h1,Single,White-h1
17.597811197716624,Private-h1,Single,White-h1
42.63686367578091,Self-employed,Married-h1,White-h1
36.31186883349081,Private-h1,Married-h1,White-h1
31.1985339336386,government department,Single,Non-White
59.121414390518574,Private-h1,Married-h1,White-h1
47.4352581440162,Private-h1,Married-h1,Non-White
37.50024716267094,Private-h1,Married-h1,White-h1
49.91625346912219,government department,Single,White-h1
19.527612505618606,Private-h1,Married-h1,White-h1
41.12169352658855,Private-h1,Married-h1,White-h1
27.246005970383152,Private-h1,Married-h1,Non-White
29.099406729752122,Private-h1,Single,White-h1
59.094515018931745,Private-h1,Married-h1,White-h1
42.344952145184536,government department,Single,White-h1
43.77016226066269,government department,Married-h1,White-h1
43.10806319154867,government department,Married-h1,White-h1
20.31313289324331,Private-h1,Single,White-h1
31.377266133648757,Private-h1,Widowhood,White-h1
26.245427541567555,Private-h1,Married-h1,White-h1
37.430051532846676,Private-h1,Married-h1,White-h1
34.08594536757575,Private-h1,Single,White-h1
63.23272175336828,Private-h1,Married-h1,White-h1
51.01218903519277,government department,Married-h1,White-h1
48.2679252312432,Self-employed,Married-h1,White-h1
42.817783573946485,Private-h1,Single,Non-White
21.272954655763417,Private-h1,Single,White-h1
66.23802232324545,Private-h1,Married-h1,White-h1
17.800785923288704,Private-h1,Single,White-h1
40.655736732863595,Private-h1,Married-h1,White-h1
27.36905532109868,government department,Married-h1,White-h1
20.62138697571778,Private-h1,Single,White-h1
43.20592312194178,Private-h1,Married-h1,White-h1
42.38357566061026,Private-h1,Married-h1,White-h1
50.36064148442919,Self-employed,Married-h1,White-h1
20.050140020632856,Private-h1,Single,Non-White
72.01893877168715,Self-employed,Married-h1,White-h1
54.0810148804678,Self-employed,Single,White-h1
32.8436678521913,Private-h1,Single,Non-White
44.25075278090056,Private-h1,Married-h1,White-h1
35.075992723857745,Self-employed,Married-h1,White-h1
40.49577572485177,Private-h1,Single,Non-White
34.84382340591441,government department,Single,White-h1
36.52960194305145,Private-h1,Married-h1,White-h1
42.43173604170422,Private-h1,Single,White-h1
43.65580352146351,Private-h1,Married-h1,White-h1
33.98279807615999,Private-h1,Single,White-h1
48.23626818637247,Private-h1,Single,White-h1
30.869790620076742,Private-h1,Married-h1,White-h1
28.769189109906936,Private-h1,Single,White-h1
41.10333967384824,government department,Single,Non-White
28.760631632829387,Private-h1,Married-h1,White-h1
20.837810517474082,Private-h1,Single,White-h1
36.14517657777229,Self-employed,Married-h1,White-h1
35.57120591279458,Private-h1,Widowhood,White-h1
35.871619441369525,Private-h1,Married-h1,White-h1
43.83980135413546,Private-h1,Widowhood,White-h1
58.53360402448674,Self-employed,Married-h1,White-h1
43.87360396737614,Private-h1,Single,White-h1
36.348806197840425,Private-h1,Married-h1,White-h1
45.183178390358364,Private-h1,Single,Non-White
49.93490511482658,Private-h1,Married-h1,White-h1
22.61408075462601,Private-h1,Married-h1,White-h1
25.96512438806505,Private-h1,Widowhood,White-h1
42.1465124911574,Self-employed,Single,White-h1
33.348150022455954,Private-h1,Married-h1,Non-White
48.38083848394627,Private-h1,Single,White-h1
37.99135644934077,Private-h1,Single,White-h1
49.91986311862832,Private-h1,Married-h1,White-h1
20.98830280002384,Private-h1,Single,White-h1
23.699553746951857,Private-h1,Single,White-h1
35.12257331258503,Private-h1,Single,White-h1
34.17774957855257,government department,Married-h1,White-h1
32.558901292580124,Private-h1,Single,White-h1
55.091655843972845,Self-employed,Widowhood,White-h1
25.644031597720648,Private-h1,Married-h1,White-h1
21.602286768414444,government department,Single,White-h1
27.922268247868754,Private-h1,Single,White-h1
42.79506245297175,Private-h1,Single,White-h1
20.306313611751072,Private-h1,Single,White-h1
49.73549321488073,Private-h1,Single,White-h1
28.048118825858698,Private-h1,Married-h1,White-h1
28.877944215258466,Private-h1,Single,White-h1
29.782720304714147,Private-h1,Married-h1,White-h1
27.2259111394363,Private-h1,Single,White-h1
56.72133611272919,Private-h1,Married-h1,White-h1
34.02838023763774,Private-h1,Married-h1,White-h1
28.10024964220718,Private-h1,Single,White-h1
41.98497227367139,Private-h1,Married-h1,Non-White
51.09235278849622,government department,Single,White-h1
31.264629039425444,Private-h1,Married-h1,Non-White
29.025572835902466,Private-h1,Married-h1,Non-White
28.73533552043866,government department,Single,White-h1
18.91600301877819,Private-h1,Single,White-h1
28.13780621826892,Private-h1,Single,White-h1
36.32291788127181,Private-h1,Single,White-h1
51.318567972363695,Private-h1,Married-h1,White-h1
28.068401036674224,Private-h1,Single,White-h1
28.083225583835137,Private-h1,Single,White-h1
51.72868592070486,Private-h1,Married-h1,White-h1
53.36942874627125,Private-h1,Married-h1,White-h1
44.870926832333765,Private-h1,Married-h1,White-h1
28.37399570703994,government department,Married-h1,White-h1
28.031233466392887,Private-h1,Married-h1,White-h1
36.473014836240125,Private-h1,Married-h1,White-h1
55.01570109053041,Private-h1,Married-h1,White-h1
36.43001433005074,government department,Married-h1,White-h1
27.54240783912018,Private-h1,Single,Non-White
29.232355059274482,Self-employed,Single,White-h1
43.407143344081376,Private-h1,Married-h1,White-h1
22.957852532878128,Self-employed,Married-h1,White-h1
57.30615229025248,Private-h1,Married-h1,Non-White
67.38074987057952,Self-employed,Married-h1,White-h1
49.320160560898515,Self-employed,Single,White-h1
28.540162587817594,Private-h1,Single,White-h1
71.52855394710349,Private-h1,Single,White-h1
62.161367073733956,government department,Widowhood,White-h1
28.217602166847005,Private-h1,Single,White-h1
50.58101331368668,government department,Married-h1,White-h1
57.88898596735632,Self-employed,Married-h1,Non-White
45.02700558159245,Private-h1,Married-h1,White-h1
36.66611208470209,Private-h1,Married-h1,White-h1
43.177456843560186,Private-h1,Married-h1,White-h1
36.5718871752729,Private-h1,Married-h1,Non-White
42.73559679974194,Private-h1,Married-h1,White-h1
50.1134780659255,Private-h1,Single,White-h1
50.94025276993472,Private-h1,Married-h1,White-h1
15.632678729005026,Self-employed,Single,White-h1
59.192890301742445,Private-h1,Married-h1,White-h1
65.13512081826245,government department,Married-h1,White-h1
26.895878810914283,Private-h1,Single,White-h1
35.4751352491785,Self-employed,Married-h1,White-h1
34.86454329162977,Private-h1,Married-h1,White-h1
41.15283528058026,Private-h1,Single,White-h1
42.49792148447665,Private-h1,Married-h1,White-h1
28.463185846263332,Private-h1,Single,White-h1
34.92020817358494,Private-h1,Single,White-h1
27.388137676652175,government department,Single,White-h1
43.92667484100846,Private-h1,Married-h1,White-h1
29.317411115277352,Private-h1,Single,White-h1
57.605443100798325,government department,Married-h1,White-h1
50.86935786405817,Self-employed,Married-h1,White-h1
48.54273504068121,Private-h1,Single,White-h1
63.87025271320303,government department,Married-h1,White-h1
23.498995125565255,Private-h1,Single,White-h1
20.313400145518813,government department,Single,White-h1
27.798303895856428,Private-h1,Married-h1,White-h1
57.418502319374994,Private-h1,Single,White-h1
37.2746719142531,Private-h1,Single,White-h1
47.58667237700399,government department,Single,White-h1
52.04728684333234,Private-h1,Single,White-h1
41.69864651898772,Private-h1,Single,White-h1
49.24442747696026,Private-h1,Married-h1,White-h1
41.968823993605255,government department,Married-h1,White-h1
45.05136823248604,government department,Married-h1,White-h1
29.38032802820197,Private-h1,Single,White-h1
40.137698638723194,Private-h1,Married-h1,Non-White
49.22587395166872,Private-h1,Married-h1,White-h1
34.36079961707312,Private-h1,Single,White-h1
35.42975595371074,Self-employed,Single,White-h1
44.35656746004201,Private-h1,Married-h1,White-h1
71.26862828855371,government department,Single,Non-White
28.49603451287698,Private-h1,Married-h1,White-h1
29.7583584908704,Private-h1,Married-h1,White-h1
42.764413239283954,Private-h1,Married-h1,White-h1
54.382361079394585,Private-h1,Married-h1,White-h1
22.44409005858981,Private-h1,Single,White-h1
40.2322024572964,government department,Married-h1,White-h1
55.80470987247978,Private-h1,Married-h1,White-h1
48.58250803142728,Private-h1,Widowhood,White-h1
19.906130330338772,Private-h1,Single,White-h1
36.20938331527492,Self-employed,Married-h1,White-h1
29.563244203395286,Private-h1,Single,White-h1
35.419138282422125,government department,Married-h1,White-h1
27.973999228344606,Private-h1,Single,White-h1
48.789242705466094,Private-h1,Single,Non-White
41.13526788522922,Private-h1,Married-h1,White-h1
61.87076150425167,Private-h1,Married-h1,White-h1
40.57123982898754,Self-employed,Single,White-h1
30.125745397687243,Private-h1,Married-h1,Non-White
46.12130166434105,Self-employed,Married-h1,White-h1
23.95859769014901,Private-h1,Single,White-h1
29.810732060098708,Private-h1,Married-h1,White-h1
25.97738778766049,Private-h1,Married-h1,White-h1
41.58164876757969,Private-h1,Married-h1,White-h1
49.82230398041467,Self-employed,Married-h1,White-h1
28.015077233733564,Private-h1,Married-h1,White-h1
31.208697984886484,Self-employed,Single,White-h1
21.92884677000982,Private-h1,Single,White-h1
57.36742024392661,Private-h1,Married-h1,White-h1
19.98233876382081,Private-h1,Married-h1,White-h1
33.21235614930281,Private-h1,Married-h1,White-h1
40.132282905198,Private-h1,Single,Non-White
14.250754235206552,government department,Single,White-h1
40.936605613431375,Private-h1,Single,Non-White
36.20310926813428,Private-h1,Married-h1,White-h1
36.13010833887338,Self-employed,Single,White-h1
41.03075856483743,Private-h1,Married-h1,White-h1
42.89441699353227,Private-h1,Single,White-h1
26.930398240405964,Private-h1,Married-h1,White-h1
57.29970832871905,Private-h1,Single,White-h1
43.20841908486763,government department,Single,White-h1
27.457778176166443,Private-h1,Single,Non-White
39.79422566407142,Private-h1,Married-h1,White-h1
50.18874444049513,Private-h1,Married-h1,White-h1
29.15337764217272,government department,Single,White-h1
35.25857483532877,Private-h1,Married-h1,White-h1
51.08149221869942,Private-h1,Married-h1,White-h1
57.371696446746256,government department,Married-h1,White-h1
42.96686511953451,Private-h1,Married-h1,White-h1
69.32417452929472,Self-employed,Married-h1,White-h1
41.468829307204324,Self-employed,Single,White-h1
20.784403373823416,Private-h1,Single,White-h1
57.26174740890719,Private-h1,Single,White-h1
30.255154714137678,Private-h1,Single,White-h1
40.77926013958755,Private-h1,Married-h1,White-h1
33.40582198185128,government department,Married-h1,Non-White
38.46230588769394,Private-h1,Married-h1,White-h1
36.16702802530515,government department,Married-h1,Non-White
42.06986454501653,Private-h1,Single,White-h1
55.89367265006067,government department,Single,Non-White
43.79513355805591,Private-h1,Married-h1,White-h1
44.96857271228244,Private-h1,Single,White-h1
43.58928982257733,Private-h1,Married-h1,White-h1
20.83908667599898,Private-h1,Single,White-h1
42.23891947006336,Private-h1,Married-h1,White-h1
36.25412032566927,Private-h1,Married-h1,White-h1
26.23982186236605,government department,Single,White-h1
35.93712437142144,Private-h1,Single,White-h1
27.797813857016955,Private-h1,Single,White-h1
32.28911396551562,Private-h1,Single,Non-White
19.889856340681696,Private-h1,Single,White-h1
25.142100007071022,Private-h1,Single,White-h1
43.95801403577074,Self-employed,Married-h1,White-h1
64.19836719127824,Private-h1,Widowhood,White-h1
40.51109946665861,Private-h1,Married-h1,White-h1
65.41775936414558,Private-h1,Married-h1,White-h1
16.765728741182333,Private-h1,Widowhood,White-h1
22.17623581625473,Private-h1,Single,White-h1
41.587625879109396,Private-h1,Single,White-h1
18.7095940948715,Private-h1,Single,White-h1
36.94030135767159,Private-h1,Single,Non-White
28.11908236877911,Private-h1,Single,White-h1
24.711997706380973,Private-h1,Married-h1,White-h1
57.406943383148395,Private-h1,Married-h1,White-h1
64.16477306225374,Private-h1,Widowhood,White-h1
20.979592209274152,Private-h1,Married-h1,White-h1
34.89663083779384,Private-h1,Single,White-h1
52.583129024762144,Private-h1,Single,White-h1
59.60721850061575,Private-h1,Married-h1,White-h1
32.653351014697044,government department,Single,White-h1
35.27310033642841,Self-employed,Single,White-h1
57.219203889964014,Private-h1,Married-h1,White-h1
27.65254495423942,Private-h1,Single,White-h1
27.753139970219927,Private-h1,Married-h1,White-h1
48.08363421243441,Private-h1,Married-h1,White-h1
42.09018931554058,Private-h1,Single,Non-White
47.144583156871654,government department,Married-h1,White-h1
