age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Other-relative	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Not-in-family	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Some-college	10	Single	Farming-fishing	Own-child	White-h1	Male	0	0	45	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Exec-managerial	Own-child	White-h1	Female	0	0	45	United-States
(24.3, 31.6]	government department	Bachelors	13	Single	Adm-clerical	Not-in-family	Non-White	Male	0	0	20	India
(31.6, 38.9]	Self-employed	Assoc-acdm	12	Married-h1	Sales	Husband	White-h1	Male	0	0	68	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Married-h1	Transport-moving	Husband	White-h1	Male	0	0	65	United-States
(16.927, 24.3]	Private-h1	Assoc-acdm	12	Single	Sales	Own-child	White-h1	Female	0	0	37	United-States
(46.2, 53.5]	government department	Bachelors	13	Single	Adm-clerical	Unmarried	White-h1	Female	0	0	38	Dominican-Republic
(24.3, 31.6]	Private-h1	Some-college	10	Married-h1	Adm-clerical	Wife	White-h1	Female	0	0	40	United-States
(53.5, 60.8]	Private-h1	11th	7	Single	Machine-op-inspct	Not-in-family	White-h1	Male	0	0	40	United-States
(38.9, 46.2]	government department	HS-grad	9	Single	Adm-clerical	Unmarried	White-h1	Female	0	0	40	United-States
(24.3, 31.6]	Private-h1	Some-college	10	Single	Handlers-cleaners	Own-child	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Not-in-family	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Craft-repair	Other-relative	White-h1	Male	0	0	40	El-Salvador
(24.3, 31.6]	Private-h1	Some-college	10	Single	Other-service	Own-child	White-h1	Female	0	0	40	United-States
(24.3, 31.6]	Private-h1	Some-college	10	Single	Craft-repair	Unmarried	White-h1	Male	0	0	50	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Sales	Unmarried	White-h1	Male	0	0	40	United-States
(38.9, 46.2]	Self-employed	10th	6	Single	Farming-fishing	Unmarried	White-h1	Male	0	0	25	United-States
(38.9, 46.2]	Private-h1	Some-college	10	Single	Adm-clerical	Not-in-family	White-h1	Female	0	0	40	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Prof-specialty	Not-in-family	White-h1	Male	0	0	45	United-States
(16.927, 24.3]	Private-h1	10th	6	Single	Sales	Own-child	White-h1	Female	0	0	5	United-States
(38.9, 46.2]	government department	Prof-school	15	Married-h1	Prof-specialty	Husband	White-h1	Male	0	0	72	United-States
(46.2, 53.5]	Private-h1	Some-college	10	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	48	United-States
(16.927, 24.3]	Self-employed	Bachelors	13	Single	Adm-clerical	Own-child	White-h1	Female	0	0	35	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Sales	Husband	White-h1	Male	7298	0	65	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Married-h1	Handlers-cleaners	Husband	White-h1	Male	0	0	50	United-States
(16.927, 24.3]	Private-h1	Bachelors	13	Single	Adm-clerical	Own-child	White-h1	Female	0	0	20	United-States
(16.927, 24.3]	Private-h1	Bachelors	13	Married-h1	Prof-specialty	Husband	White-h1	Male	5013	0	30	United-States
(38.9, 46.2]	Self-employed	Bachelors	13	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	20	United-States
(53.5, 60.8]	Self-employed	Some-college	10	Married-h1	Exec-managerial	Husband	White-h1	Male	7298	0	60	United-States
(16.927, 24.3]	Private-h1	Some-college	10	Single	Sales	Other-relative	White-h1	Male	0	0	20	United-States
(38.9, 46.2]	Private-h1	Some-college	10	Single	Handlers-cleaners	Not-in-family	White-h1	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	7th-8th	4	Married-h1	Machine-op-inspct	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Machine-op-inspct	Other-relative	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	Prof-school	15	Married-h1	Prof-specialty	Husband	White-h1	Male	0	1977	50	United-States
(46.2, 53.5]	Self-employed	Bachelors	13	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Married-h1	Prof-specialty	Husband	White-h1	Male	7688	0	50	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Craft-repair	Not-in-family	White-h1	Male	0	0	40	United-States
(53.5, 60.8]	government department	HS-grad	9	Married-h1	Transport-moving	Husband	White-h1	Male	0	0	48	United-States
(53.5, 60.8]	Private-h1	Bachelors	13	Single	Prof-specialty	Not-in-family	White-h1	Female	0	0	50	United-States
(60.8, 68.1]	Self-employed	HS-grad	9	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	40	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Sales	Husband	White-h1	Male	7688	0	40	United-States
(31.6, 38.9]	Private-h1	Assoc-voc	11	Married-h1	Tech-support	Husband	White-h1	Male	0	0	45	United-States
(31.6, 38.9]	Self-employed	HS-grad	9	Single	Craft-repair	Not-in-family	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Married-h1	Exec-managerial	Not-in-family	White-h1	Female	0	0	50	United-States
(16.927, 24.3]	Private-h1	Some-college	10	Single	Other-service	Own-child	White-h1	Female	0	0	11	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Sales	Husband	White-h1	Male	0	0	55	United-States
(46.2, 53.5]	Self-employed	HS-grad	9	Married-h1	Sales	Husband	Non-White	Male	0	0	40	United-States
(53.5, 60.8]	Self-employed	12th	8	Widowhood	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(31.6, 38.9]	Self-employed	HS-grad	9	Single	Craft-repair	Not-in-family	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Some-college	10	Married-h1	Sales	Husband	Non-White	Male	0	0	60	United-States
(38.9, 46.2]	Private-h1	Assoc-voc	11	Married-h1	Prof-specialty	Husband	Non-White	Male	0	0	40	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Other-service	Husband	White-h1	Male	0	0	40	United-States
(38.9, 46.2]	Self-employed	Some-college	10	Married-h1	Sales	Husband	White-h1	Male	0	0	91	United-States
(38.9, 46.2]	Private-h1	Bachelors	13	Married-h1	Tech-support	Husband	White-h1	Male	7298	0	45	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	55	United-States
(46.2, 53.5]	government department	Masters	14	Married-h1	Prof-specialty	Husband	White-h1	Male	0	0	40	United-States
(38.9, 46.2]	Self-employed	HS-grad	9	Married-h1	Transport-moving	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	government department	Some-college	10	Married-h1	Protective-serv	Husband	White-h1	Male	0	0	55	United-States
(24.3, 31.6]	government department	Bachelors	13	Single	Prof-specialty	Unmarried	White-h1	Female	0	0	40	United-States
(46.2, 53.5]	Private-h1	5th-6th	3	Married-h1	Sales	Unmarried	White-h1	Female	0	0	40	Mexico
(31.6, 38.9]	Private-h1	Some-college	10	Married-h1	Machine-op-inspct	Husband	White-h1	Male	0	0	50	United-States
(16.927, 24.3]	Private-h1	9th	5	Single	Handlers-cleaners	Own-child	White-h1	Male	0	0	25	United-States
(53.5, 60.8]	Self-employed	Some-college	10	Married-h1	Sales	Wife	White-h1	Female	0	0	80	United-States
(31.6, 38.9]	Private-h1	Bachelors	13	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	Bachelors	13	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	50	United-States
(31.6, 38.9]	Private-h1	Masters	14	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	55	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Farming-fishing	Husband	White-h1	Male	0	0	30	United-States
(60.8, 68.1]	Private-h1	Some-college	10	Married-h1	Other-service	Not-in-family	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	government department	10th	6	Single	Other-service	Own-child	White-h1	Female	0	0	25	United-States
(46.2, 53.5]	Private-h1	Some-college	10	Married-h1	Other-service	Husband	White-h1	Male	0	0	32	United-States
(16.927, 24.3]	Private-h1	Some-college	10	Single	Other-service	Own-child	White-h1	Female	0	0	25	United-States
(31.6, 38.9]	Self-employed	HS-grad	9	Married-h1	Prof-specialty	Wife	White-h1	Female	3137	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Not-in-family	White-h1	Male	0	0	45	United-States
(24.3, 31.6]	Private-h1	5th-6th	3	Single	Priv-house-serv	Other-relative	White-h1	Female	2176	0	40	El-Salvador
(60.8, 68.1]	Private-h1	Bachelors	13	Married-h1	Prof-specialty	Husband	White-h1	Male	20051	0	40	United-States
(31.6, 38.9]	Private-h1	7th-8th	4	Married-h1	Adm-clerical	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Exec-managerial	Other-relative	White-h1	Female	0	0	25	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Prof-specialty	Not-in-family	White-h1	Female	0	0	40	United-States
(24.3, 31.6]	Private-h1	Assoc-acdm	12	Single	Craft-repair	Not-in-family	White-h1	Male	4787	0	50	United-States
(16.927, 24.3]	Private-h1	Assoc-voc	11	Single	Exec-managerial	Unmarried	Non-White	Male	0	0	40	South
(53.5, 60.8]	Private-h1	Some-college	10	Single	Craft-repair	Own-child	White-h1	Male	0	0	44	United-States
(53.5, 60.8]	Private-h1	Some-college	10	Married-h1	Tech-support	Husband	White-h1	Male	0	1977	18	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Not-in-family	White-h1	Male	0	0	37	United-States
(31.6, 38.9]	government department	Some-college	10	Single	Other-service	Own-child	White-h1	Male	0	0	40	United-States
(46.2, 53.5]	government department	Masters	14	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	Private-h1	Prof-school	15	Married-h1	Prof-specialty	Husband	White-h1	Male	15024	0	60	United-States
(53.5, 60.8]	Self-employed	HS-grad	9	Married-h1	Farming-fishing	Husband	White-h1	Male	0	0	25	United-States
(38.9, 46.2]	Self-employed	HS-grad	9	Married-h1	Farming-fishing	Husband	White-h1	Male	0	0	60	United-States
(16.927, 24.3]	Private-h1	Bachelors	13	Single	Tech-support	Own-child	White-h1	Female	3325	0	40	United-States
(38.9, 46.2]	Private-h1	Assoc-acdm	12	Single	Tech-support	Not-in-family	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	government department	Some-college	10	Single	Exec-managerial	Not-in-family	White-h1	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	Some-college	10	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	65	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Other-relative	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Handlers-cleaners	Not-in-family	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Self-employed	Some-college	10	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	60	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Machine-op-inspct	Not-in-family	Non-White	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Masters	14	Single	Exec-managerial	Own-child	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	government department	Masters	14	Single	Adm-clerical	Not-in-family	Non-White	Male	0	0	38	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Craft-repair	Not-in-family	Non-White	Male	0	0	40	Vietnam
(60.8, 68.1]	Private-h1	HS-grad	9	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	Private-h1	Bachelors	13	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	government department	Some-college	10	Married-h1	Adm-clerical	Unmarried	White-h1	Female	0	0	50	United-States
(16.927, 24.3]	Private-h1	Bachelors	13	Single	Sales	Own-child	White-h1	Female	0	0	40	United-States
(46.2, 53.5]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	44	United-States
(31.6, 38.9]	Private-h1	12th	8	Married-h1	Protective-serv	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Sales	Not-in-family	White-h1	Male	13550	0	46	United-States
(24.3, 31.6]	Private-h1	Some-college	10	Married-h1	Transport-moving	Husband	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Adm-clerical	Unmarried	White-h1	Female	0	0	35	United-States
(53.5, 60.8]	Private-h1	1st-4th	2	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	Mexico
(16.927, 24.3]	Private-h1	Bachelors	13	Single	Sales	Own-child	White-h1	Male	0	0	55	United-States
(31.6, 38.9]	Self-employed	HS-grad	9	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	50	United-States
(53.5, 60.8]	Private-h1	Prof-school	15	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Self-employed	Some-college	10	Single	Craft-repair	Not-in-family	White-h1	Female	0	0	35	United-States
(31.6, 38.9]	Private-h1	Some-college	10	Widowhood	Machine-op-inspct	Unmarried	Non-White	Female	0	0	48	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Craft-repair	Unmarried	White-h1	Male	0	0	40	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Craft-repair	Own-child	White-h1	Male	0	0	30	Canada
(24.3, 31.6]	Private-h1	Some-college	10	Single	Adm-clerical	Unmarried	White-h1	Female	0	0	60	United-States
(31.6, 38.9]	Private-h1	Some-college	10	Married-h1	Machine-op-inspct	Husband	White-h1	Male	0	0	55	United-States
(38.9, 46.2]	government department	Some-college	10	Single	Adm-clerical	Not-in-family	White-h1	Female	0	0	40	United-States
(16.927, 24.3]	government department	Some-college	10	Single	Tech-support	Own-child	Non-White	Male	0	0	20	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	Non-White	Male	0	0	40	Mexico
(38.9, 46.2]	Private-h1	5th-6th	3	Married-h1	Machine-op-inspct	Husband	Non-White	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	HS-grad	9	Single	Prof-specialty	Not-in-family	White-h1	Male	4787	0	46	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Other-service	Own-child	Non-White	Female	0	0	20	United-States
(16.927, 24.3]	government department	11th	7	Single	Other-service	Own-child	Non-White	Male	0	0	15	Philippines
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Other-service	Own-child	White-h1	Female	0	0	30	United-States
(31.6, 38.9]	Private-h1	HS-grad	9	Single	Machine-op-inspct	Not-in-family	White-h1	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	10th	6	Married-h1	Transport-moving	Husband	Non-White	Male	0	0	40	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Other-service	Husband	Non-White	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Married-h1	Machine-op-inspct	Husband	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	Self-employed	HS-grad	9	Single	Sales	Not-in-family	Non-White	Male	0	0	40	United-States
(16.927, 24.3]	government department	Some-college	10	Single	Sales	Own-child	White-h1	Female	0	0	32	United-States
(68.1, 75.4]	Self-employed	HS-grad	9	Married-h1	Exec-managerial	Husband	White-h1	Male	9386	0	12	United-States
(46.2, 53.5]	Self-employed	Masters	14	Married-h1	Sales	Husband	White-h1	Male	0	0	40	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Machine-op-inspct	Wife	White-h1	Female	0	0	40	Greece
(31.6, 38.9]	Private-h1	Bachelors	13	Single	Sales	Unmarried	White-h1	Female	0	0	30	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Married-h1	Exec-managerial	Not-in-family	White-h1	Female	0	0	48	United-States
(46.2, 53.5]	Self-employed	HS-grad	9	Married-h1	Sales	Husband	White-h1	Male	7688	0	55	United-States
(31.6, 38.9]	Private-h1	Some-college	10	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Adm-clerical	Own-child	White-h1	Female	0	0	45	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Married-h1	Transport-moving	Husband	White-h1	Male	0	0	60	United-States
(38.9, 46.2]	Self-employed	Prof-school	15	Married-h1	Prof-specialty	Husband	White-h1	Male	15024	0	60	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Craft-repair	Not-in-family	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	Private-h1	Bachelors	13	Single	Adm-clerical	Own-child	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	Assoc-acdm	12	Single	Adm-clerical	Not-in-family	White-h1	Female	0	0	25	United-States
(31.6, 38.9]	government department	Bachelors	13	Married-h1	Prof-specialty	Husband	White-h1	Male	0	0	40	United-States
(46.2, 53.5]	government department	Assoc-voc	11	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(60.8, 68.1]	Private-h1	10th	6	Single	Prof-specialty	Unmarried	White-h1	Female	0	0	40	United-States
(53.5, 60.8]	government department	Some-college	10	Single	Protective-serv	Not-in-family	Non-White	Male	0	0	48	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Transport-moving	Unmarried	White-h1	Female	0	0	40	Mexico
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Other-service	Not-in-family	White-h1	Female	0	0	40	United-States
(38.9, 46.2]	Private-h1	Masters	14	Single	Exec-managerial	Unmarried	White-h1	Female	0	0	40	United-States
(16.927, 24.3]	Private-h1	Bachelors	13	Single	Other-service	Not-in-family	White-h1	Male	0	0	66	Ecuador
(31.6, 38.9]	Private-h1	Bachelors	13	Single	Adm-clerical	Other-relative	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Machine-op-inspct	Own-child	White-h1	Male	0	0	40	Mexico
(31.6, 38.9]	Self-employed	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	50	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Craft-repair	Own-child	White-h1	Male	0	0	40	United-States
(60.8, 68.1]	Private-h1	5th-6th	3	Single	Priv-house-serv	Not-in-family	Non-White	Female	0	0	15	United-States
(24.3, 31.6]	government department	HS-grad	9	Married-h1	Protective-serv	Husband	White-h1	Male	0	0	38	United-States
(38.9, 46.2]	Private-h1	Some-college	10	Single	Transport-moving	Own-child	White-h1	Male	3325	0	55	United-States
(53.5, 60.8]	Private-h1	Bachelors	13	Married-h1	Exec-managerial	Husband	White-h1	Male	0	0	45	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Sales	Unmarried	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	Some-college	10	Single	Adm-clerical	Not-in-family	White-h1	Female	0	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Other-service	Not-in-family	White-h1	Male	0	0	40	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Single	Adm-clerical	Not-in-family	White-h1	Female	0	0	40	United-States
(53.5, 60.8]	Private-h1	HS-grad	9	Single	Other-service	Not-in-family	White-h1	Male	0	0	15	United-States
(53.5, 60.8]	Private-h1	9th	5	Single	Craft-repair	Not-in-family	White-h1	Female	0	0	40	United-States
(46.2, 53.5]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	Non-White	Male	0	0	60	Japan
(24.3, 31.6]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	Non-White	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	HS-grad	9	Married-h1	Craft-repair	Husband	White-h1	Male	0	0	40	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Machine-op-inspct	Unmarried	Non-White	Female	0	0	40	United-States
(38.9, 46.2]	Private-h1	HS-grad	9	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(16.927, 24.3]	Private-h1	Some-college	10	Single	Sales	Other-relative	White-h1	Male	0	0	40	United-States
(31.6, 38.9]	Self-employed	HS-grad	9	Single	Other-service	Not-in-family	White-h1	Female	0	0	70	United-States
(68.1, 75.4]	Private-h1	Assoc-voc	11	Widowhood	Sales	Not-in-family	White-h1	Female	0	0	25	United-States
(24.3, 31.6]	Private-h1	HS-grad	9	Married-h1	Transport-moving	Husband	Non-White	Male	0	0	40	United-States
(46.2, 53.5]	Private-h1	Some-college	10	Single	Adm-clerical	Unmarried	White-h1	Female	0	0	55	United-States
(16.927, 24.3]	Private-h1	HS-grad	9	Single	Exec-managerial	Not-in-family	White-h1	Female	0	0	40	United-States
(16.927, 24.3]	Private-h1	Assoc-acdm	12	Married-h1	Craft-repair	Unmarried	Non-White	Male	8614	0	40	United-States
